Year,Age,Female_population,Male_population,Total_population,ID
2016,60,2133891.15,1980473.02,4114364.17,2016_60
2016,61,2087358.56,1922458.69,4009817.25,2016_61
2016,62,2011109.62,1836761.56,3847871.18,2016_62
2016,63,1936025.82,1760580.77,3696606.59,2016_63
2016,64,1872059.7,1691803.62,3563863.32,2016_64
2016,65,1823561.0,1640526.1,3464087.1,2016_65
2016,66,1774818.55,1592947.36,3367765.91,2016_66
2016,67,1738046.69,1555421.68,3293468.37,2016_67
2016,68,1763306.2,1575884.21,3339190.41,2016_68
2016,69,1565211.53,1387875.23,2953086.76,2016_69
2016,70,1325612.14,1159639.31,2485251.45,2016_70
2016,71,1301490.59,1126379.42,2427870.01,2016_71
2016,72,1300326.41,1114652.12,2414978.53,2016_72
2016,73,1231989.6,1044247.55,2276237.15,2016_73
2016,74,1102020.84,918229.57,2020250.41,2016_74
2016,75,1025720.47,841707.7,1867428.17,2016_75
2016,76,965012.0,785856.67,1750868.67,2016_76
2016,77,914919.1,735207.98,1650127.08,2016_77
2016,78,861363.51,677486.2,1538849.71,2016_78
2016,79,807977.66,622372.16,1430349.82,2016_79
2016,80,773383.27,581284.38,1354667.65,2016_80
2016,81,717145.22,525807.86,1242953.08,2016_81
2016,82,666190.18,475731.14,1141921.32,2016_82
2016,83,638462.54,441971.21,1080433.75,2016_83
2016,84,570380.98,395060.24,965441.22,2016_84
2016,85,545220.27,363325.51,908545.78,2016_85
2016,86,492777.15,311499.54,804276.69,2016_86
2016,87,456143.13,274646.34,730789.47,2016_87
2016,88,416692.8,237699.39,654392.19,2016_88
2016,89,367416.77,197418.28,564835.05,2016_89
2016,90,321272.66,161415.59,482688.25,2016_90
2016,91,280071.7,132759.37,412831.07,2016_91
2016,92,229731.12,102952.07,332683.19,2016_92
2016,93,188280.0,78335.29,266615.29,2016_93
2016,94,155007.86,60191.13,215198.99,2016_94
2016,95,116955.44,41568.98,158524.42,2016_95
2016,96,81904.81,26886.81,108791.62,2016_96
2016,97,62131.79,18453.04,80584.83,2016_97
2016,98,43042.71,11595.51,54638.22,2016_98
2016,99,29279.7,7014.3,36294.0,2016_99
2016,100,19674.52,4302.22,23976.74,2016_100
2016,101,13082.45,2534.6,15617.05,2016_101
2016,102,8200.03,1425.92,9625.95,2016_102
2016,103,4994.11,787.71,5781.82,2016_103
2016,104,2836.29,379.73,3216.02,2016_104
2016,105,1531.63,207.84,1739.47,2016_105
2016,106,843.27,104.84,948.11,2016_106
2016,107,452.09,47.65,499.74,2016_107
2016,108,241.27,25.77,267.04,2016_108
2016,109,125.35,15.99,141.34,2016_109
2016,110,105.97,20.17,126.14,2016_110
2017,0,1916944.67,2005797.1,3922741.77,2017_0
2017,1,1951451.71,2041243.53,3992695.24,2017_1
2017,2,1957207.94,2049790.25,4006998.19,2017_2
2017,3,1952801.21,2044254.27,3997055.48,2017_3
2017,4,1953776.21,2042552.46,3996328.67,2017_4
2017,5,1965909.33,2056675.99,4022585.32,2017_5
2017,6,1977836.48,2065885.94,4043722.42,2017_6
2017,7,1979460.39,2061951.39,4041411.78,2017_7
2017,8,2010181.03,2094297.42,4104478.45,2017_8
2017,9,2044586.21,2133482.59,4178068.8,2017_9
2017,10,2039886.83,2130856.65,4170743.48,2017_10
2017,11,2029205.24,2117949.58,4147154.82,2017_11
2017,12,2029644.2,2115067.71,4144711.91,2017_12
2017,13,2025668.9,2108573.96,4134242.86,2017_13
2017,14,2015225.1,2096854.57,4112079.67,2017_14
2017,15,2036294.65,2120660.12,4156954.77,2017_15
2017,16,2075885.21,2168082.03,4243967.24,2017_16
2017,17,2076633.29,2173148.62,4249781.91,2017_17
2017,18,2065667.79,2161931.36,4227599.15,2017_18
2017,19,2074394.92,2170119.17,4244514.09,2017_19
2017,20,2086615.3,2186498.9,4273114.2,2017_20
2017,21,2115640.56,2226994.19,4342634.75,2017_21
2017,22,2160844.12,2281019.74,4441863.86,2017_22
2017,23,2200212.15,2328108.44,4528320.59,2017_23
2017,24,2250695.65,2377583.7,4628279.35,2017_24
2017,25,2312718.16,2421548.83,4734266.99,2017_25
2017,26,2341859.0,2432309.5,4774168.5,2017_26
2017,27,2298561.03,2378339.79,4676900.82,2017_27
2017,28,2229022.29,2300136.31,4529158.6,2017_28
2017,29,2185621.56,2250693.92,4436315.48,2017_29
2017,30,2171907.33,2232878.38,4404785.71,2017_30
2017,31,2187947.12,2239510.41,4427457.53,2017_31
2017,32,2168396.73,2203946.59,4372343.32,2017_32
2017,33,2155221.25,2177299.28,4332520.53,2017_33
2017,34,2173898.37,2186422.88,4360321.25,2017_34
2017,35,2163550.2,2167123.64,4330673.84,2017_35
2017,36,2167768.43,2175640.59,4343409.02,2017_36
2017,37,2119839.98,2125804.53,4245644.51,2017_37
2017,38,2036616.22,2029615.75,4066231.97,2017_38
2017,39,2009406.58,1993435.96,4002842.54,2017_39
2017,40,1971412.7,1949665.58,3921078.28,2017_40
2017,41,1968746.03,1950664.76,3919410.79,2017_41
2017,42,1968728.85,1946031.03,3914759.88,2017_42
2017,43,1957763.53,1921142.88,3878906.41,2017_43
2017,44,2017135.95,1976225.77,3993361.72,2017_44
2017,45,2118144.24,2076512.84,4194657.08,2017_45
2017,46,2185765.28,2149257.27,4335022.55,2017_46
2017,47,2139003.8,2106377.47,4245381.27,2017_47
2017,48,2061889.65,2023380.62,4085270.27,2017_48
2017,49,2044293.64,1997538.34,4041831.98,2017_49
2017,50,2065855.06,2012497.22,4078352.28,2017_50
2017,51,2146959.13,2089203.88,4236163.01,2017_51
2017,52,2234620.24,2162227.22,4396847.46,2017_52
2017,53,2259616.27,2171305.81,4430922.08,2017_53
2017,54,2258521.63,2161546.52,4420068.15,2017_54
2017,55,2272507.85,2164941.76,4437449.61,2017_55
2017,56,2295604.27,2184128.86,4479733.13,2017_56
2017,57,2267778.3,2151236.46,4419014.76,2017_57
2017,58,2227454.69,2097367.05,4324821.74,2017_58
2017,59,2212452.23,2069743.23,4282195.46,2017_59
2017,60,2165684.75,2010708.58,4176393.33,2017_60
2017,61,2120581.69,1957252.9,4077834.59,2017_61
2017,62,2073296.24,1898540.64,3971836.88,2017_62
2017,63,1996384.55,1812129.95,3808514.5,2017_63
2017,64,1920559.59,1735092.94,3655652.53,2017_64
2017,65,1856034.94,1665970.03,3522004.97,2017_65
2017,66,1806692.3,1614289.17,3420981.47,2017_66
2017,67,1756712.32,1566014.71,3322727.03,2017_67
2017,68,1718516.74,1527104.84,3245621.58,2017_68
2017,69,1741467.38,1544980.55,3286447.93,2017_69
2017,70,1543892.23,1358522.59,2902414.82,2017_70
2017,71,1306022.39,1133159.21,2439181.6,2017_71
2017,72,1280430.84,1098501.91,2378932.75,2017_72
2017,73,1277050.58,1084544.5,2361595.08,2017_73
2017,74,1207611.7,1013549.38,2221161.08,2017_74
2017,75,1077802.08,888661.3,1966463.38,2017_75
2017,76,1000726.87,812014.99,1812741.86,2017_76
2017,77,938969.7,755483.04,1694452.74,2017_77
2017,78,887641.11,703908.27,1591549.38,2017_78
2017,79,832832.32,645661.55,1478493.87,2017_79
2017,80,777995.84,590069.68,1368065.52,2017_80
2017,81,741300.64,547824.07,1289124.71,2017_81
2017,82,683784.82,492075.5,1175860.32,2017_82
2017,83,631423.7,441799.84,1073223.54,2017_83
2017,84,601040.83,407011.97,1008052.8,2017_84
2017,85,531013.41,360772.25,891785.66,2017_85
2017,86,503130.68,327697.59,830828.27,2017_86
2017,87,450117.61,277626.65,727744.26,2017_87
2017,88,412050.73,241038.01,653088.74,2017_88
2017,89,371406.55,205333.15,576739.7,2017_89
2017,90,323247.46,167263.6,490511.06,2017_90
2017,91,277360.35,134118.29,411478.64,2017_91
2017,92,237809.38,107952.66,345762.04,2017_92
2017,93,191469.05,81879.61,273348.66,2017_93
2017,94,153583.7,60657.06,214240.76,2017_94
2017,95,123778.53,45365.77,169144.3,2017_95
2017,96,90972.33,30607.56,121579.89,2017_96
2017,97,61911.21,19021.27,80932.48,2017_97
2017,98,45691.24,12699.71,58390.95,2017_98
2017,99,30638.4,7639.16,38277.56,2017_99
2017,100,20488.44,4531.13,25019.57,2017_100
2017,101,13234.33,2655.1,15889.43,2017_101
2017,102,8414.31,1547.53,9961.84,2017_102
2017,103,5153.94,811.87,5965.81,2017_103
2017,104,3015.06,412.68,3427.74,2017_104
2017,105,1654.4,218.32,1872.72,2017_105
2017,106,878.42,109.02,987.44,2017_106
2017,107,465.27,53.82,519.09,2017_107
2017,108,234.28,25.93,260.21,2017_108
2017,109,121.54,15.36,136.9,2017_109
2017,110,103.89,24.52,128.41,2017_110
2018,0,1883931.83,1970664.6,3854596.43,2018_0
2018,1,1925574.52,2014200.99,3939775.51,2018_1
2018,2,1959627.79,2049340.12,4008967.91,2018_2
2018,3,1964809.17,2057282.93,4022092.1,2018_3
2018,4,1959889.02,2051290.95,4011179.97,2018_4
2018,5,1960631.64,2049386.97,4010018.61,2018_5
2018,6,1972433.79,2063287.56,4035721.35,2018_6
2018,7,1983986.52,2072072.82,4056059.34,2018_7
2018,8,1985129.11,2068056.94,4053186.05,2018_8
2018,9,2015898.4,2100587.49,4116485.89,2018_9
2018,10,2050573.04,2139726.26,4190299.3,2018_10
2018,11,2045794.67,2136733.85,4182528.52,2018_11
2018,12,2035049.07,2123807.7,4158856.77,2018_12
2018,13,2035641.5,2121234.3,4156875.8,2018_13
2018,14,2032108.64,2115122.96,4147231.6,2018_14
2018,15,2022419.63,2104282.78,4126702.41,2018_15
2018,16,2044137.4,2129251.65,4173389.05,2018_16
2018,17,2085582.96,2179030.78,4264613.74,2018_17
2018,18,2088566.83,2186238.61,4274805.44,2018_18
2018,19,2077546.2,2174230.09,4251776.29,2018_19
2018,20,2084970.69,2179433.68,4264404.37,2018_20
2018,21,2097526.72,2195978.73,4293505.45,2018_21
2018,22,2128258.12,2237693.09,4365951.21,2018_22
2018,23,2174788.25,2291763.53,4466551.78,2018_23
2018,24,2214514.1,2338109.61,4552623.71,2018_24
2018,25,2264863.29,2386820.63,4651683.92,2018_25
2018,26,2326834.05,2430972.51,4757806.56,2018_26
2018,27,2356048.32,2441513.63,4797561.95,2018_27
2018,28,2311609.34,2386790.96,4698400.3,2018_28
2018,29,2240508.28,2308300.85,4548809.13,2018_29
2018,30,2195963.41,2258163.73,4454127.14,2018_30
2018,31,2181098.58,2239803.4,4420901.98,2018_31
2018,32,2196012.25,2245819.97,4441832.22,2018_32
2018,33,2175994.31,2209165.13,4385159.44,2018_33
2018,34,2162372.69,2181295.71,4343668.4,2018_34
2018,35,2179756.79,2188862.51,4368619.3,2018_35
2018,36,2167970.93,2168725.68,4336696.61,2018_36
2018,37,2171322.17,2176748.28,4348070.45,2018_37
2018,38,2122947.98,2126045.56,4248993.54,2018_38
2018,39,2039020.47,2029228.55,4068249.02,2018_39
2018,40,2011043.05,1992189.54,4003232.59,2018_40
2018,41,1972758.53,1948071.19,3920829.72,2018_41
2018,42,1969668.64,1948685.74,3918354.38,2018_42
2018,43,1968790.35,1943473.45,3912263.8,2018_43
2018,44,1957290.9,1918035.05,3875325.95,2018_44
2018,45,2015633.78,1971903.98,3987537.76,2018_45
2018,46,2115567.77,2070922.41,4186490.18,2018_46
2018,47,2182577.07,2142603.86,4325180.93,2018_47
2018,48,2135240.05,2098847.87,4234087.92,2018_48
2018,49,2057581.08,2015241.51,4072822.59,2018_49
2018,50,2039201.81,1988342.44,4027544.25,2018_50
2018,51,2060096.05,2002258.61,4062354.66,2018_51
2018,52,2140627.03,2077744.65,4218371.68,2018_52
2018,53,2227336.96,2148969.13,4376306.09,2018_53
2018,54,2251216.37,2156544.28,4407760.65,2018_54
2018,55,2248996.6,2145198.03,4394194.63,2018_55
2018,56,2262378.76,2147308.24,4409687.0,2018_56
2018,57,2284511.36,2165287.44,4449798.8,2018_57
2018,58,2255813.78,2131086.58,4386900.36,2018_58
2018,59,2214608.21,2075645.99,4290254.2,2018_59
2018,60,2198642.76,2046616.98,4245259.74,2018_60
2018,61,2151108.73,1986640.39,4137749.12,2018_61
2018,62,2105527.8,1932375.33,4037903.13,2018_62
2018,63,2057405.12,1872563.06,3929968.18,2018_63
2018,64,1979803.73,1785444.0,3765247.73,2018_64
2018,65,1903508.04,1707921.86,3611429.9,2018_65
2018,66,1838159.38,1638331.62,3476491.0,2018_66
2018,67,1787844.0,1586170.57,3374014.57,2018_67
2018,68,1736741.56,1537039.25,3273780.81,2018_68
2018,69,1696860.56,1496741.48,3193602.04,2018_69
2018,70,1717372.54,1512164.16,3229536.7,2018_70
2018,71,1520796.4,1327545.9,2848342.3,2018_71
2018,72,1284543.99,1104902.18,2389446.17,2018_72
2018,73,1257282.52,1068753.52,2326036.04,2018_73
2018,74,1251528.84,1052560.63,2304089.47,2018_74
2018,75,1180842.47,980848.57,2161691.04,2018_75
2018,76,1051340.17,857143.51,1908483.68,2018_76
2018,77,973569.11,780483.45,1754052.56,2018_77
2018,78,910811.78,723234.14,1634045.92,2018_78
2018,79,858113.56,670771.33,1528884.89,2018_79
2018,80,801849.4,612102.59,1413951.99,2018_80
2018,81,745546.97,556043.44,1301590.41,2018_81
2018,82,706705.15,512686.57,1219391.72,2018_82
2018,83,647977.45,456886.87,1104864.32,2018_83
2018,84,594232.04,406781.41,1001013.45,2018_84
2018,85,561238.04,371375.56,932613.6,2018_85
2018,86,489957.68,325570.09,815527.77,2018_86
2018,87,459101.06,291690.25,750791.31,2018_87
2018,88,406391.4,243590.5,649981.9,2018_88
2018,89,367317.2,208002.92,575320.12,2018_89
2018,90,325979.58,174077.03,500056.61,2018_90
2018,91,279282.25,139164.97,418447.22,2018_91
2018,92,234708.17,109041.71,343749.88,2018_92
2018,93,197457.27,85582.25,283039.52,2018_93
2018,94,155547.05,63430.44,218977.49,2018_94
2018,95,122022.83,45640.11,167662.94,2018_95
2018,96,95709.75,33056.99,128766.74,2018_96
2018,97,68360.71,21549.98,89910.69,2018_97
2018,98,45252.75,13092.89,58345.64,2018_98
2018,99,32333.87,8299.43,40633.3,2018_99
2018,100,21100.13,4871.99,25972.12,2018_100
2018,101,13545.25,2711.01,16256.26,2018_101
2018,102,8600.2,1563.03,10163.23,2018_102
2018,103,5251.22,890.49,6141.71,2018_103
2018,104,3076.89,458.85,3535.74,2018_104
2018,105,1707.51,231.34,1938.85,2018_105
2018,106,929.15,123.7,1052.85,2018_106
2018,107,487.68,58.69,546.37,2018_107
2018,108,238.42,27.57,265.99,2018_108
2018,109,116.97,14.52,131.49,2018_109
2018,110,106.05,26.8,132.85,2018_110
2019,0,1856137.04,1938341.86,3794478.9,2019_0
2019,1,1891787.86,1978222.9,3870010.76,2019_1
2019,2,1932848.45,2021317.22,3954165.67,2019_2
2019,3,1966252.88,2055756.48,4022009.36,2019_3
2019,4,1970841.96,2063142.53,4033984.49,2019_4
2019,5,1965606.97,2056929.66,4022536.63,2019_5
2019,6,1965965.43,2054808.13,4020773.56,2019_6
2019,7,1977428.58,2068283.92,4045712.5,2019_7
2019,8,1988605.93,2076962.95,4065568.88,2019_8
2019,9,1989722.66,2073053.32,4062775.98,2019_9
2019,10,2020676.76,2105497.67,4126174.43,2019_10
2019,11,2055314.01,2144391.24,4199705.25,2019_11
2019,12,2050501.72,2141378.41,4191880.13,2019_12
2019,13,2039913.17,2128710.15,4168623.32,2019_13
2019,14,2040941.63,2126529.87,4167471.5,2019_14
2019,15,2038130.39,2121203.05,4159333.44,2019_15
2019,16,2028994.41,2111459.88,4140454.29,2019_16
2019,17,2052412.74,2138609.55,4191022.29,2019_17
2019,18,2095802.73,2190325.87,4286128.6,2019_18
2019,19,2098484.54,2196306.76,4294791.3,2019_19
2019,20,2086174.59,2181791.27,4267965.86,2019_20
2019,21,2093923.41,2186994.08,4280917.49,2019_21
2019,22,2108055.42,2204482.31,4312537.73,2019_22
2019,23,2139979.89,2246426.28,4386406.17,2019_23
2019,24,2186763.42,2299703.2,4486466.62,2019_24
2019,25,2226195.14,2345048.37,4571243.51,2019_25
2019,26,2276284.0,2393654.34,4669938.34,2019_26
2019,27,2338160.88,2437604.82,4775765.7,2019_27
2019,28,2366245.7,2447400.42,4813646.12,2019_28
2019,29,2320358.34,2392372.34,4712730.68,2019_29
2019,30,2248129.96,2312956.82,4561086.78,2019_30
2019,31,2202591.13,2262320.13,4464911.26,2019_31
2019,32,2186867.15,2243737.82,4430604.97,2019_32
2019,33,2201314.88,2248677.96,4449992.84,2019_33
2019,34,2180948.35,2210948.13,4391896.48,2019_34
2019,35,2166073.85,2181623.79,4347697.64,2019_35
2019,36,2182146.5,2188572.28,4370718.78,2019_36
2019,37,2169729.26,2168060.13,4337789.39,2019_37
2019,38,2172754.58,2175204.36,4347958.94,2019_38
2019,39,2123708.73,2123828.75,4247537.48,2019_39
2019,40,2039091.21,2026335.96,4065427.17,2019_40
2019,41,2010809.39,1988982.02,3999791.41,2019_41
2019,42,1972286.61,1944698.39,3916985.0,2019_42
2019,43,1968567.46,1944941.06,3913508.52,2019_43
2019,44,1967262.08,1939198.58,3906460.66,2019_44
2019,45,1954850.5,1912790.32,3867640.82,2019_45
2019,46,2012286.14,1965541.28,3977827.42,2019_46
2019,47,2111636.45,2063631.57,4175268.02,2019_47
2019,48,2177923.38,2134184.51,4312107.89,2019_48
2019,49,2130040.68,2089607.96,4219648.64,2019_49
2019,50,2051870.21,2005346.49,4057216.7,2019_50
2019,51,2032995.09,1977701.96,4010697.05,2019_51
2019,52,2053459.82,1990683.51,4044143.33,2019_52
2019,53,2133209.94,2064662.23,4197872.17,2019_53
2019,54,2218649.58,2133945.44,4352595.02,2019_54
2019,55,2241318.88,2139898.45,4381217.33,2019_55
2019,56,2238378.85,2127217.6,4365596.45,2019_56
2019,57,2250830.43,2128124.22,4378954.65,2019_57
2019,58,2272073.08,2144578.79,4416651.87,2019_58
2019,59,2242301.93,2108807.62,4351109.55,2019_59
2019,60,2200210.57,2052211.89,4252422.46,2019_60
2019,61,2183297.66,2021787.09,4205084.75,2019_61
2019,62,2135087.47,1960764.22,4095851.69,2019_62
2019,63,2088773.56,1905329.47,3994103.03,2019_63
2019,64,2039982.13,1844567.42,3884549.55,2019_64
2019,65,1961795.16,1757043.71,3718838.87,2019_65
2019,66,1884668.96,1678935.08,3563604.04,2019_66
2019,67,1818580.68,1608975.83,3427556.51,2019_67
2019,68,1767338.79,1556456.51,3323795.3,2019_68
2019,69,1714883.69,1506175.24,3221058.93,2019_69
2019,70,1673381.59,1464514.99,3137896.58,2019_70
2019,71,1691887.3,1478121.41,3170008.71,2019_71
2019,72,1495829.76,1294758.55,2790588.31,2019_72
2019,73,1261301.05,1075092.4,2336393.45,2019_73
2019,74,1232328.32,1037511.93,2269840.25,2019_74
2019,75,1224064.64,1018964.46,2243029.1,2019_75
2019,76,1152081.09,946443.46,2098524.55,2019_76
2019,77,1022977.12,824087.88,1847065.0,2019_77
2019,78,944655.96,747464.74,1692120.7,2019_78
2019,79,880775.43,689535.55,1570310.98,2019_79
2019,80,826494.23,636272.2,1462766.43,2019_80
2019,81,768775.05,577159.33,1345934.38,2019_81
2019,82,711101.87,520767.05,1231868.92,2019_82
2019,83,670188.56,476536.06,1146724.62,2019_83
2019,84,610204.02,421013.96,1031217.98,2019_84
2019,85,555300.71,371553.44,926854.15,2019_85
2019,86,520089.19,335896.08,855985.27,2019_86
2019,87,447951.61,291016.51,738968.12,2019_87
2019,88,414623.93,256573.63,671197.56,2019_88
2019,89,362099.27,210883.05,572982.32,2019_89
2019,90,322404.07,177057.61,499461.68,2019_90
2019,91,281634.46,145263.88,426898.34,2019_91
2019,92,237190.19,113656.07,350846.26,2019_92
2019,93,195412.18,86831.05,282243.23,2019_93
2019,94,160908.35,66472.83,227381.18,2019_94
2019,95,123659.25,47964.28,171623.53,2019_95
2019,96,94411.13,33479.2,127890.33,2019_96
2019,97,72181.15,23367.27,95548.42,2019_97
2019,98,50081.24,14720.47,64801.71,2019_98
2019,99,32174.42,8689.01,40863.43,2019_99
2019,100,22146.61,5348.76,27495.37,2019_100
2019,101,14099.95,2966.85,17066.8,2019_101
2019,102,8766.13,1631.93,10398.06,2019_102
2019,103,5288.12,912.98,6201.1,2019_103
2019,104,3123.17,506.46,3629.63,2019_104
2019,105,1769.88,257.81,2027.69,2019_105
2019,106,966.6,128.13,1094.73,2019_106
2019,107,514.18,66.53,580.71,2019_107
2019,108,265.33,30.44,295.77,2019_108
2019,109,120.75,13.05,133.8,2019_109
2019,110,120.86,28.48,149.34,2019_110
2020,0,1824306.77,1906318.38,3730625.15,2020_0
2020,1,1859872.75,1942383.96,3802256.71,2020_1
2020,2,1897214.87,1984679.36,3881894.23,2020_2
2020,3,1939930.11,2030203.6,3970133.71,2020_3
2020,4,1975541.48,2065426.78,4040968.26,2020_4
2020,5,1980711.35,2071808.59,4052519.94,2020_5
2020,6,1974217.13,2067506.08,4041723.21,2020_6
2020,7,1974398.52,2063576.58,4037975.1,2020_7
2020,8,1984554.01,2078952.57,4063506.58,2020_8
2020,9,1994192.58,2089547.78,4083740.36,2020_9
2020,10,2016929.57,2109409.05,4126338.62,2020_10
2020,11,2070232.23,2165045.64,4235277.87,2020_11
2020,12,2113382.24,2213091.68,4326473.92,2020_12
2020,13,2102332.44,2202247.86,4304580.3,2020_13
2020,14,2082934.59,2177101.32,4260035.91,2020_14
2020,15,2075461.74,2166885.92,4242347.66,2020_15
2020,16,2075527.32,2164959.39,4240486.71,2020_16
2020,17,2063406.97,2152414.8,4215821.77,2020_17
2020,18,2085607.74,2176990.45,4262598.19,2020_18
2020,19,2121003.26,2217039.68,4338042.94,2020_19
2020,20,2107159.77,2201401.34,4308561.11,2020_20
2020,21,2093175.53,2184450.97,4277626.5,2020_21
2020,22,2098303.89,2185339.25,4283643.14,2020_22
2020,23,2110521.36,2199205.33,4309726.69,2020_23
2020,24,2140547.54,2235671.03,4376218.57,2020_24
2020,25,2183691.56,2279608.07,4463299.63,2020_25
2020,26,2223328.88,2323845.05,4547173.93,2020_26
2020,27,2276355.41,2369860.39,4646215.8,2020_27
2020,28,2333678.38,2408730.55,4742408.93,2020_28
2020,29,2354120.15,2418102.24,4772222.39,2020_29
2020,30,2312963.11,2371264.46,4684227.57,2020_30
2020,31,2252996.42,2308655.31,4561651.73,2020_31
2020,32,2214042.08,2267474.53,4481516.61,2020_32
2020,33,2203560.13,2258964.62,4462524.75,2020_33
2020,34,2215985.88,2265600.3,4481586.18,2020_34
2020,35,2185658.42,2222425.51,4408083.93,2020_35
2020,36,2180724.62,2208714.32,4389438.94,2020_36
2020,37,2197742.46,2219920.29,4417662.75,2020_37
2020,38,2185258.87,2201305.09,4386563.96,2020_38
2020,39,2185211.78,2207180.58,4392392.36,2020_39
2020,40,2117189.47,2127094.65,4244284.12,2020_40
2020,41,2055794.14,2055982.23,4111776.37,2020_41
2020,42,2024838.93,2016739.86,4041578.79,2020_42
2020,43,1984325.68,1971396.74,3955722.42,2020_43
2020,44,1976428.37,1966678.5,3943106.87,2020_44
2020,45,1959821.82,1940943.91,3900765.73,2020_45
2020,46,1957736.16,1930717.38,3888453.54,2020_46
2020,47,2013566.7,1986098.71,3999665.41,2020_47
2020,48,2117639.75,2090725.95,4208365.7,2020_48
2020,49,2185508.67,2171368.25,4356876.92,2020_49
2020,50,2113074.29,2093666.6,4206740.89,2020_50
2020,51,2052571.8,2027757.28,4080329.08,2020_51
2020,52,2035136.81,2000217.7,4035354.51,2020_52
2020,53,2060330.94,2016774.47,4077105.41,2020_53
2020,54,2139103.16,2087875.39,4226978.55,2020_54
2020,55,2208463.78,2135003.13,4343466.91,2020_55
2020,56,2235887.3,2153903.27,4389790.57,2020_56
2020,57,2237465.24,2145152.54,4382617.78,2020_57
