Year,Age,Female_Deaths,Male_Deaths,Total_Deaths,ID
2011,10,202.0,255.02,457.02,2011_10
2011,11,177.01,301.39,478.4,2011_11
2011,12,205.99,326.65,532.64,2011_12
2011,13,237.0,397.04,634.04,2011_13
2011,14,330.0,521.04,851.04,2011_14
2011,15,361.0,654.05,1015.05,2011_15
2011,16,497.02,1038.08,1535.1,2011_16
2011,17,618.02,1392.11,2010.13,2011_17
2011,18,694.02,2050.16,2744.18,2011_18
2011,19,806.02,2484.2,3290.22,2011_19
2011,20,838.02,2567.2,3405.22,2011_20
2011,21,987.02,2876.22,3863.24,2011_21
2011,22,960.02,3021.23,3981.25,2011_22
2011,23,1011.02,2964.23,3975.25,2011_23
2011,24,973.02,2878.22,3851.24,2011_24
2011,25,1108.03,2906.23,4014.26,2011_25
2011,26,1155.04,2943.23,4098.27,2011_26
2011,27,1113.03,2874.22,3987.25,2011_27
2011,28,1172.03,2943.23,4115.26,2011_28
2011,29,1332.04,3024.24,4356.28,2011_29
2011,30,1416.04,3038.24,4454.28,2011_30
2011,31,1542.04,3106.24,4648.28,2011_31
2011,32,1554.04,3111.24,4665.28,2011_32
2011,33,1566.04,3064.24,4630.28,2011_33
2011,34,1706.04,3079.24,4785.28,2011_34
2011,35,1695.04,3060.24,4755.28,2011_35
2011,36,1903.05,3178.25,5081.3,2011_36
2011,37,1935.06,3346.26,5281.32,2011_37
2011,38,2195.06,3654.28,5849.34,2011_38
2011,39,2397.06,4112.32,6509.38,2011_39
2011,40,2820.08,4633.36,7453.44,2011_40
2011,41,2959.08,4853.38,7812.46,2011_41
2011,42,3327.09,5114.4,8441.49,2011_42
2011,43,3532.1,5464.43,8996.53,2011_43
2011,44,3913.11,5799.45,9712.56,2011_44
2011,45,4325.12,6736.52,11061.64,2011_45
2011,46,5123.14,7611.59,12734.73,2011_46
2011,47,5596.15,8890.69,14486.84,2011_47
2011,48,6209.17,9662.75,15871.92,2011_48
2011,49,6910.19,10615.83,17526.02,2011_49
2011,50,7588.2,11751.92,19340.12,2011_50
2011,51,8136.22,12601.98,20738.2,2011_51
2011,52,8726.23,13677.07,22403.3,2011_52
2011,53,9102.75,14605.15,23707.9,2011_53
2011,54,9830.77,15564.21,25394.98,2011_54
2011,55,10209.27,16376.28,26585.55,2011_55
2011,56,10408.28,17532.37,27940.65,2011_56
2011,57,11302.3,17791.39,29093.69,2011_57
2011,58,11381.31,18355.43,29736.74,2011_58
2011,59,11836.32,19083.49,30919.81,2011_59
2011,60,12231.33,19763.55,31994.88,2011_60
2011,61,12873.35,20047.56,32920.91,2011_61
2011,62,14071.37,20897.63,34969.0,2011_62
2011,63,15365.42,22479.75,37845.17,2011_63
2011,64,16990.45,24324.4,41314.85,2011_64
2011,65,14480.39,20067.06,34547.45,2011_65
2011,66,14989.41,20763.63,35753.04,2011_66
2011,67,16533.45,22421.25,38954.7,2011_67
2011,68,18091.49,24762.43,42853.92,2011_68
2011,69,18009.48,23372.83,41382.31,2011_69
2011,70,18207.49,23571.84,41779.33,2011_70
2011,71,18555.5,23660.84,42216.34,2011_71
2011,72,19654.53,24587.92,44242.45,2011_72
2011,73,20690.56,25554.0,46244.56,2011_73
2011,74,21567.58,25534.99,47102.57,2011_74
2011,75,22957.62,26696.08,49653.7,2011_75
2011,76,24642.67,28117.19,52759.86,2011_76
2011,77,25391.69,27738.17,53129.86,2011_77
2011,78,27306.74,29264.29,56571.03,2011_78
2011,79,29598.8,30568.89,60167.69,2011_79
2011,80,32176.87,32443.03,64619.9,2011_80
2011,81,34924.94,33729.63,68654.57,2011_81
2011,82,36426.98,34075.66,70502.64,2011_82
2011,83,39120.06,35084.74,74204.8,2011_83
2011,84,40990.6,35004.73,75995.33,2011_84
2011,85,42808.65,34409.69,77218.34,2011_85
2011,86,44795.21,33634.62,78429.83,2011_86
2011,87,45621.24,32651.55,78272.79,2011_87
2011,88,45053.21,30360.37,75413.58,2011_88
2011,89,45779.24,28825.25,74604.49,2011_89
2011,90,43932.19,26063.04,69995.23,2011_90
2011,91,40264.09,22505.75,62769.84,2011_91
2011,92,35453.95,18351.44,53805.39,2011_92
2011,93,32444.87,15295.19,47740.06,2011_93
2011,94,27743.75,12151.95,39895.7,2011_94
2011,95,24116.65,9306.73,33423.38,2011_95
2011,96,20191.55,7136.56,27328.11,2011_96
2011,97,16267.43,5148.4,21415.83,2011_97
2011,98,12400.34,3461.27,15861.61,2011_98
2011,99,9191.25,2402.19,11593.44,2011_99
2011,100,6593.18,1514.12,8107.3,2011_100
2011,101,4586.12,956.08,5542.2,2011_101
2011,102,3069.08,565.04,3634.12,2011_102
2011,103,2031.06,319.02,2350.08,2011_103
2011,104,1182.03,188.02,1370.05,2011_104
2011,105,714.02,88.0,802.02,2011_105
2011,106,431.02,49.0,480.02,2011_106
2011,107,197.0,25.0,222.0,2011_107
2011,108,125.0,19.0,144.0,2011_108
2011,109,69.0,7.0,76.0,2011_109
2011,0,75.99,9.0,84.99,2011_0
2012,0,10490.39,13140.03,23630.42,2012_0
2012,1,727.02,900.07,1627.09,2012_1
2012,2,459.02,620.04,1079.06,2012_2
2012,3,359.02,461.04,820.06,2012_3
2012,4,278.01,414.03,692.04,2012_4
2012,5,248.0,299.02,547.02,2012_5
2012,6,203.0,243.02,446.02,2012_6
2012,7,173.0,288.02,461.02,2012_7
2012,8,188.0,239.02,427.02,2012_8
2012,9,201.0,251.02,452.02,2012_9
2012,10,192.0,249.02,441.02,2012_10
2012,11,200.0,271.02,471.02,2012_11
2012,12,209.0,301.02,510.02,2012_12
2012,13,243.0,379.03,622.03,2012_13
2012,14,307.02,516.04,823.06,2012_14
2012,15,392.02,696.05,1088.07,2012_15
2012,16,497.02,962.08,1459.1,2012_16
2012,17,520.02,1319.11,1839.13,2012_17
2012,18,701.03,1971.16,2672.19,2012_18
2012,19,740.02,2277.17,3017.19,2012_19
2012,20,856.04,2550.2,3406.24,2012_20
2012,21,938.04,2857.22,3795.26,2012_21
2012,22,1009.04,3087.25,4096.29,2012_22
2012,23,1009.04,2832.22,3841.26,2012_23
2012,24,1064.04,2904.22,3968.26,2012_24
2012,25,1066.04,2891.22,3957.26,2012_25
2012,26,1144.04,2982.23,4126.27,2012_26
2012,27,1167.04,2948.23,4115.27,2012_27
2012,28,1293.04,2992.24,4285.28,2012_28
2012,29,1371.05,3138.24,4509.29,2012_29
2012,30,1497.06,3088.24,4585.3,2012_30
2012,31,1485.06,3210.25,4695.31,2012_31
2012,32,1510.06,3157.25,4667.31,2012_32
2012,33,1637.06,3189.25,4826.31,2012_33
2012,34,1640.06,3191.25,4831.31,2012_34
2012,35,1783.06,3226.25,5009.31,2012_35
2012,36,1831.06,3338.26,5169.32,2012_36
2012,37,1924.08,3484.28,5408.36,2012_37
2012,38,2098.08,3522.27,5620.35,2012_38
2012,39,2367.08,3794.3,6161.38,2012_39
2012,40,2654.1,4355.35,7009.45,2012_40
2012,41,3037.11,4890.39,7927.5,2012_41
2012,42,3296.13,5139.41,8435.54,2012_42
2012,43,3510.13,5395.42,8905.55,2012_43
2012,44,3736.14,5779.46,9515.6,2012_44
2012,45,4173.15,6256.49,10429.64,2012_45
2012,46,4667.18,7170.57,11837.75,2012_46
2012,47,5402.2,8320.66,13722.86,2012_47
2012,48,6164.23,9407.74,15571.97,2012_48
2012,49,6682.25,10242.81,16925.06,2012_49
2012,50,7388.27,11506.91,18895.18,2012_50
2012,51,8177.31,12724.0,20901.31,2012_51
2012,52,8648.32,13674.07,22322.39,2012_52
2012,53,9115.34,14419.13,23534.47,2012_53
2012,54,9836.37,15506.21,25342.58,2012_54
2012,55,10463.39,16979.33,27442.72,2012_55
2012,56,11105.42,17496.38,28601.8,2012_56
2012,57,11452.42,18295.44,29747.86,2012_57
2012,58,11880.44,19223.51,31103.95,2012_58
2012,59,12338.45,19752.55,32091.0,2012_59
2012,60,12858.48,20377.6,33236.08,2012_60
2012,61,13439.49,20855.64,34295.13,2012_61
2012,62,13855.52,21696.7,35552.22,2012_62
2012,63,15100.55,22443.76,37544.31,2012_63
2012,64,16160.6,23840.87,40001.47,2012_64
2012,65,17891.66,25437.0,43328.66,2012_65
2012,66,15385.57,21567.19,36952.76,2012_66
2012,67,15986.59,22231.24,38217.83,2012_67
2012,68,17905.16,23803.86,41709.02,2012_68
2012,69,19409.22,25892.03,45301.25,2012_69
2012,70,19146.71,24727.94,43874.65,2012_70
2012,71,19424.22,24474.92,43899.14,2012_71
2012,72,19728.23,24874.95,44603.18,2012_72
2012,73,20484.76,25539.01,46023.77,2012_73
2012,74,22051.81,26409.08,48460.89,2012_74
2012,75,22849.85,26623.09,49472.94,2012_75
2012,76,24560.91,27671.18,52232.09,2012_76
2012,77,26269.97,29076.28,55346.25,2012_77
2012,78,26620.99,28663.25,55284.24,2012_78
2012,79,29214.08,30396.89,59610.97,2012_79
2012,80,31485.16,31592.98,63078.14,2012_80
2012,81,33712.25,33032.15,66744.4,2012_81
2012,82,36575.36,34143.12,70718.48,2012_82
2012,83,37848.4,34486.71,72335.11,2012_83
2012,84,40615.51,35023.75,75639.26,2012_84
2012,85,42511.57,34612.72,77124.29,2012_85
2012,86,43892.63,33602.64,77495.27,2012_86
2012,87,45483.69,32912.59,78396.28,2012_87
2012,88,45971.7,31447.47,77419.17,2012_88
2012,89,45087.67,28761.25,73848.92,2012_89
2012,90,44867.66,27032.12,71899.78,2012_90
2012,91,41551.54,23790.87,65342.41,2012_91
2012,92,37423.38,19594.54,57017.92,2012_92
2012,93,31893.18,15719.24,47612.42,2012_93
2012,94,29293.09,13114.03,42407.12,2012_94
2012,95,24428.9,9970.78,34399.68,2012_95
2012,96,20101.74,7548.59,27650.33,2012_96
2012,97,16571.61,5457.43,22029.04,2012_97
2012,98,12824.47,3910.8,16735.27,2012_98
2012,99,9453.35,2555.2,12008.55,2012_99
2012,100,6767.25,1689.63,8456.88,2012_100
2012,101,4815.18,1023.08,5838.26,2012_101
2012,102,3215.12,629.05,3844.17,2012_102
2012,103,2033.07,346.02,2379.09,2012_103
2012,104,1307.05,198.02,1505.07,2012_104
2012,105,789.03,107.01,896.04,2012_105
2012,106,458.02,52.0,510.02,2012_106
2012,107,227.01,29.0,256.01,2012_107
2012,108,114.0,8.0,122.0,2012_108
2012,109,75.0,6.35,81.35,2012_109
2012,0,73.01,4.64,77.65,2012_0
2013,0,10321.29,13119.96,23441.25,2013_0
2013,1,728.02,929.06,1657.08,2013_1
2013,2,427.02,589.04,1016.06,2013_2
2013,3,319.0,431.04,750.04,2013_3
2013,4,271.0,374.02,645.02,2013_4
2013,5,250.0,315.02,565.02,2013_5
2013,6,226.0,275.02,501.02,2013_6
2013,7,190.0,252.02,442.02,2013_7
2013,8,195.0,260.02,455.02,2013_8
2013,9,183.0,281.02,464.02,2013_9
2013,10,194.0,232.02,426.02,2013_10
2013,11,198.0,259.02,457.02,2013_11
2013,12,232.0,323.02,555.02,2013_12
2013,13,293.0,382.02,675.02,2013_13
2013,14,302.0,498.04,800.04,2013_14
2013,15,348.01,698.05,1046.06,2013_15
2013,16,422.02,931.07,1353.09,2013_16
2013,17,539.02,1301.09,1840.11,2013_17
2013,18,655.02,1730.13,2385.15,2013_18
2013,19,758.02,2099.16,2857.18,2013_19
2013,20,860.02,2410.17,3270.19,2013_20
2013,21,894.02,2788.21,3682.23,2013_21
2013,22,976.02,2932.22,3908.24,2013_22
2013,23,1067.04,3026.22,4093.26,2013_23
2013,24,1103.04,2949.21,4052.25,2013_24
2013,25,1050.03,2913.21,3963.24,2013_25
2013,26,1170.04,2984.22,4154.26,2013_26
2013,27,1234.04,3057.22,4291.26,2013_27
2013,28,1278.04,3015.22,4293.26,2013_28
2013,29,1301.04,3053.22,4354.26,2013_29
2013,30,1404.04,3204.23,4608.27,2013_30
2013,31,1502.04,3222.24,4724.28,2013_31
2013,32,1614.04,3207.24,4821.28,2013_32
2013,33,1664.05,3400.24,5064.29,2013_33
2013,34,1784.05,3407.25,5191.3,2013_34
2013,35,1898.06,3363.24,5261.3,2013_35
2013,36,1892.06,3386.25,5278.31,2013_36
2013,37,2006.06,3435.25,5441.31,2013_37
2013,38,2164.06,3576.26,5740.32,2013_38
2013,39,2317.06,3784.28,6101.34,2013_39
2013,40,2595.08,4146.3,6741.38,2013_40
2013,41,2890.08,4563.33,7453.41,2013_41
2013,42,3336.1,5327.39,8663.49,2013_42
2013,43,3620.1,5599.41,9219.51,2013_43
2013,44,3780.11,5890.43,9670.54,2013_44
2013,45,4126.12,6221.45,10347.57,2013_45
2013,46,4487.13,7102.51,11589.64,2013_46
2013,47,5149.15,7958.58,13107.73,2013_47
2013,48,5757.17,9049.66,14806.83,2013_48
2013,49,6785.19,10202.75,16987.94,2013_49
2013,50,7281.21,11307.82,18589.03,2013_50
2013,51,8083.23,12452.9,20536.13,2013_51
2013,52,8750.25,13475.98,22226.23,2013_52
2013,53,9352.27,14622.07,23974.34,2013_53
2013,54,9961.29,15609.14,25570.43,2013_54
2013,55,10693.31,16884.23,27577.54,2013_55
2013,56,11406.33,18076.31,29482.64,2013_56
2013,57,11902.34,18651.36,30553.7,2013_57
2013,58,12323.35,19913.44,32236.79,2013_58
2013,59,12661.36,20477.49,33138.85,2013_59
2013,60,13305.38,21151.54,34456.92,2013_60
2013,61,13758.39,21791.59,35549.98,2013_61
2013,62,14269.4,22423.63,36693.03,2013_62
2013,63,15106.43,23063.18,38169.61,2013_63
2013,64,16383.47,23906.24,40289.71,2013_64
2013,65,17796.51,25036.82,42833.33,2013_65
2013,66,19252.55,27469.99,46722.54,2013_66
2013,67,16419.48,22851.66,39271.14,2013_67
2013,68,17386.5,23604.72,40991.22,2013_68
2013,69,19327.55,25374.84,44702.39,2013_69
2013,70,21122.6,27601.51,48724.11,2013_70
2013,71,20611.59,26555.43,47167.02,2013_71
2013,72,20712.6,25966.89,46679.49,2013_72
2013,73,21321.61,26305.91,47627.52,2013_73
2013,74,22571.65,27144.98,49716.63,2013_74
2013,75,23568.67,27950.03,51518.7,2013_75
2013,76,24641.71,28159.05,52800.76,2013_76
2013,77,26269.75,29590.15,55859.9,2013_77
2013,78,28026.8,30533.22,58560.02,2013_78
2013,79,28647.83,29947.18,58595.01,2013_79
2013,80,31096.89,31640.3,62737.19,2013_80
2013,81,33266.95,33035.41,66302.36,2013_81
2013,82,35789.03,34662.52,70451.55,2013_82
2013,83,38497.11,34778.53,73275.64,2013_83
2013,84,39868.14,35072.56,74940.7,2013_84
2013,85,42958.23,35038.55,77996.78,2013_85
2013,86,43699.25,34796.54,78495.79,2013_86
2013,87,45234.8,33492.43,78727.23,2013_87
2013,88,46321.82,31926.32,78248.14,2013_88
2013,89,45779.32,30042.19,75821.51,2013_89
2013,90,44042.26,27343.99,71386.25,2013_90
2013,91,42638.23,24468.78,67107.01,2013_91
2013,92,39384.13,21533.56,60917.69,2013_92
2013,93,34832.0,17525.28,52357.28,2013_93
2013,94,29241.83,13189.96,42431.79,2013_94
2013,95,25325.73,10726.79,36052.52,2013_95
2013,96,20707.6,7783.56,28491.16,2013_96
2013,97,16708.48,5663.41,22371.89,2013_97
2013,98,13495.39,3944.29,17439.68,2013_98
2013,99,9755.28,2665.19,12420.47,2013_99
2013,100,7143.2,1780.13,8923.33,2013_100
2013,101,4889.14,1128.08,6017.22,2013_101
2013,102,3323.1,628.04,3951.14,2013_102
2013,103,2166.06,375.03,2541.09,2013_103
2013,104,1311.04,197.02,1508.06,2013_104
2013,105,818.02,117.01,935.03,2013_105
2013,106,446.02,54.0,500.02,2013_106
2013,107,244.0,28.0,272.0,2013_107
2013,108,167.0,21.0,188.0,2013_108
2013,109,66.0,5.0,71.0,2013_109
2013,0,71.0,14.0,85.0,2013_0
2014,0,10329.42,12887.07,23216.49,2014_0
2014,1,664.03,796.06,1460.09,2014_1
2014,2,424.02,563.04,987.06,2014_2
2014,3,311.02,429.04,740.06,2014_3
2014,4,259.02,385.03,644.05,2014_4
2014,5,241.0,291.02,532.02,2014_5
2014,6,202.0,271.02,473.02,2014_6
2014,7,188.0,273.02,461.02,2014_7
2014,8,188.0,254.02,442.02,2014_8
2014,9,181.0,268.02,449.02,2014_9
2014,10,165.0,254.02,419.02,2014_10
2014,11,189.0,279.02,468.02,2014_11
2014,12,222.0,312.02,534.02,2014_12
2014,13,259.02,420.04,679.06,2014_13
2014,14,287.02,505.04,792.06,2014_14
2014,15,367.02,655.06,1022.08,2014_15
2014,16,439.02,996.08,1435.1,2014_16
2014,17,545.02,1257.1,1802.12,2014_17
2014,18,644.02,1799.15,2443.17,2014_18
2014,19,761.04,2122.18,2883.22,2014_19
2014,20,821.04,2368.2,3189.24,2014_20
2014,21,976.04,2724.22,3700.26,2014_21
2014,22,1038.04,2989.25,4027.29,2014_22
2014,23,1015.04,3059.25,4074.29,2014_23
2014,24,1068.04,3149.26,4217.3,2014_24
2014,25,1142.04,3112.26,4254.3,2014_25
2014,26,1240.05,3100.26,4340.31,2014_26
2014,27,1198.05,3034.25,4232.3,2014_27
2014,28,1316.06,3163.26,4479.32,2014_28
2014,29,1412.06,3208.26,4620.32,2014_29
2014,30,1365.06,3158.26,4523.32,2014_30
2014,31,1520.06,3420.28,4940.34,2014_31
2014,32,1653.07,3374.28,5027.35,2014_32
2014,33,1778.07,3438.28,5216.35,2014_33
2014,34,1854.08,3693.31,5547.39,2014_34
2014,35,2030.08,3593.3,5623.38,2014_35
2014,36,1978.08,3660.3,5638.38,2014_36
2014,37,2190.09,3649.3,5839.39,2014_37
2014,38,2242.09,3640.3,5882.39,2014_38
2014,39,2387.1,3961.33,6348.43,2014_39
2014,40,2530.1,4093.34,6623.44,2014_40
2014,41,2933.12,4618.38,7551.5,2014_41
2014,42,3303.13,4941.41,8244.54,2014_42
2014,43,3665.15,5575.46,9240.61,2014_43
2014,44,4046.17,5959.5,10005.67,2014_44
2014,45,4180.17,6377.53,10557.7,2014_45
2014,46,4506.19,6861.56,11367.75,2014_46
2014,47,4925.2,7634.64,12559.84,2014_47
2014,48,5642.23,8591.71,14233.94,2014_48
2014,49,6486.26,9826.82,16313.08,2014_49
2014,50,7213.29,11063.92,18277.21,2014_50
2014,51,8156.33,12271.01,20427.34,2014_51
2014,52,8699.35,13243.1,21942.45,2014_52
2014,53,9588.39,14764.22,24352.61,2014_53
2014,54,10155.41,15766.3,25921.71,2014_54
2014,55,11028.45,17015.41,28043.86,2014_55
2014,56,11703.48,18235.51,29938.99,2014_56
2014,57,12421.51,19499.62,31921.13,2014_57
2014,58,12711.52,20203.67,32915.19,2014_58
2014,59,13314.54,21036.74,34351.28,2014_59
2014,60,13945.57,21918.82,35864.39,2014_60
2014,61,14497.59,22943.9,37441.49,2014_61
2014,62,15102.62,23314.93,38417.55,2014_62
2014,63,15636.64,23943.98,39580.62,2014_63
2014,64,16250.67,24097.0,40347.67,2014_64
2014,65,17252.7,25247.09,42499.79,2014_65
2014,66,18772.77,26740.22,45512.99,2014_66
2014,67,20821.85,28741.38,49563.23,2014_67
2014,68,17647.72,24310.01,41957.73,2014_68
2014,69,18550.76,24781.06,43331.82,2014_69
2014,70,20456.84,26684.21,47141.05,2014_70
2014,71,22737.92,29111.41,51849.33,2014_71
2014,72,21996.89,27956.32,49953.21,2014_72
2014,73,22031.9,27465.31,49497.21,2014_73
2014,74,22630.93,27645.25,50276.18,2014_74
2014,75,24007.98,28655.37,52663.35,2014_75
2014,76,25277.03,29308.43,54585.46,2014_76
2014,77,26047.06,29662.46,55709.52,2014_77
2014,78,27745.13,30445.52,58190.65,2014_78
2014,79,29747.22,31219.59,60966.81,2014_79
2014,80,30448.25,31128.58,61576.83,2014_80
2014,81,32763.33,32504.69,65268.02,2014_81
2014,82,34976.43,33619.78,68596.21,2014_82
2014,83,37069.51,34548.87,71618.38,2014_83
2014,84,40007.63,35371.93,75379.56,2014_84
2014,85,40842.67,34322.84,75165.51,2014_85
2014,86,42888.76,34599.87,77488.63,2014_86
2014,87,44473.81,33574.78,78048.59,2014_87
2014,88,44111.3,31964.65,76075.95,2014_88
2014,89,44626.32,30137.5,74763.82,2014_89
2014,90,44344.81,27641.29,71986.1,2014_90
2014,91,41920.71,24628.04,66548.75,2014_91
2014,92,39891.62,21969.82,61861.44,2014_92
2014,93,35787.46,18715.55,54503.01,2014_93
2014,94,31045.77,14441.19,45486.96,2014_94
2014,95,24832.51,10652.88,35485.39,2014_95
2014,96,21542.88,8459.7,30002.58,2014_96
2014,97,16788.68,6071.5,22860.18,2014_97
2014,98,13133.54,4254.36,17387.9,2014_98
2014,99,9872.4,2783.23,12655.63,2014_99
2014,100,7291.3,1859.15,9150.45,2014_100
2014,101,5154.21,1135.09,6289.3,2014_101
2014,102,3473.14,713.06,4186.2,2014_102
2014,103,2185.09,388.04,2573.13,2014_103
2014,104,1373.06,227.02,1600.08,2014_104
2014,105,863.04,134.02,997.06,2014_105
2014,106,436.02,52.0,488.02,2014_106
2014,107,270.01,33.0,303.01,2014_107
2014,108,165.0,5.0,170.0,2014_108
2014,109,76.0,8.0,84.0,2014_109
2014,0,64.0,8.0,72.0,2014_0
2015,0,10447.33,13008.9,23456.23,2015_0
2015,1,678.02,916.06,1594.08,2015_1
2015,2,442.02,562.04,1004.06,2015_2
2015,3,316.02,462.04,778.06,2015_3
2015,4,248.0,341.02,589.02,2015_4
2015,5,222.0,321.02,543.02,2015_5
2015,6,233.0,283.02,516.02,2015_6
2015,7,207.0,241.02,448.02,2015_7
2015,8,195.0,269.02,464.02,2015_8
2015,9,168.0,263.02,431.02,2015_9
2015,10,167.0,274.02,441.02,2015_10
2015,11,198.0,266.02,464.02,2015_11
2015,12,225.0,293.02,518.02,2015_12
2015,13,292.01,394.03,686.04,2015_13
2015,14,352.02,549.04,901.06,2015_14
2015,15,368.02,724.05,1092.07,2015_15
2015,16,485.02,988.06,1473.08,2015_16
2015,17,569.02,1408.1,1977.12,2015_17
2015,18,743.02,1841.13,2584.15,2015_18
2015,19,833.02,2226.15,3059.17,2015_19
2015,20,866.03,2499.18,3365.21,2015_20
2015,21,993.04,2853.2,3846.24,2015_21
2015,22,1022.04,3133.22,4155.26,2015_22
2015,23,1086.04,3250.23,4336.27,2015_23
2015,24,1183.04,3424.24,4607.28,2015_24
2015,25,1285.04,3470.24,4755.28,2015_25
2015,26,1258.04,3295.23,4553.27,2015_26
2015,27,1328.04,3415.24,4743.28,2015_27
2015,28,1387.04,3364.23,4751.27,2015_28
2015,29,1466.04,3629.25,5095.29,2015_29
2015,30,1602.05,3506.24,5108.29,2015_30
2015,31,1639.06,3575.25,5214.31,2015_31
2015,32,1847.06,3739.26,5586.32,2015_32
2015,33,1928.06,3833.26,5761.32,2015_33
2015,34,1995.06,3955.27,5950.33,2015_34
2015,35,2063.06,4028.28,6091.34,2015_35
2015,36,2245.07,3944.27,6189.34,2015_36
2015,37,2206.08,4018.28,6224.36,2015_37
2015,38,2387.08,4059.29,6446.37,2015_38
2015,39,2325.08,4140.29,6465.37,2015_39
2015,40,2603.08,4286.29,6889.37,2015_40
2015,41,2837.09,4546.32,7383.41,2015_41
2015,42,3181.1,4935.34,8116.44,2015_42
2015,43,3487.11,5398.37,8885.48,2015_43
2015,44,4084.13,6316.44,10400.57,2015_44
2015,45,4389.14,6638.46,11027.6,2015_45
2015,46,4659.15,7139.5,11798.65,2015_46
2015,47,4889.16,7404.52,12293.68,2015_47
2015,48,5534.17,8201.56,13735.73,2015_48
2015,49,6102.19,9428.65,15530.84,2015_49
2015,50,7052.22,10767.75,17819.97,2015_50
2015,51,7850.25,12171.84,20022.09,2015_51
2015,52,8738.28,13212.91,21951.19,2015_52
2015,53,9477.31,14520.0,23997.31,2015_53
2015,54,10261.33,16076.12,26337.45,2015_54
2015,55,10919.35,17132.18,28051.53,2015_55
2015,56,11839.38,18221.26,30060.64,2015_56
2015,57,12588.4,19681.36,32269.76,2015_57
2015,58,13354.43,20622.43,33976.86,2015_58
2015,59,13713.44,21519.49,35232.93,2015_59
2015,60,14199.46,22516.56,36716.02,2015_60
2015,61,14916.48,23335.61,38252.09,2015_61
2015,62,15651.5,24050.66,39702.16,2015_62
2015,63,16205.52,25318.75,41524.27,2015_63
2015,64,16775.54,25243.74,42019.28,2015_64
2015,65,17506.56,25978.8,43485.36,2015_65
2015,66,18686.6,26989.87,45676.47,2015_66
2015,67,20235.65,28286.95,48522.6,2015_67
2015,68,22190.71,30540.12,52730.83,2015_68
2015,69,19239.62,25846.78,45086.4,2015_69
2015,70,20339.65,26496.84,46836.49,2015_70
2015,71,22046.7,28758.99,50805.69,2015_71
2015,72,24825.79,30918.14,55743.93,2015_72
2015,73,23848.77,29567.05,53415.82,2015_73
2015,74,23746.77,28978.0,52724.77,2015_74
2015,75,24913.8,29519.04,54432.84,2015_75
2015,76,25862.83,30203.09,56065.92,2015_76
2015,77,27542.88,31082.15,58625.03,2015_77
2015,78,28172.9,31044.15,59217.05,2015_78
2015,79,30211.97,31883.21,62095.18,2015_79
2015,80,32182.03,33131.29,65313.32,2015_80
2015,81,32260.03,33000.78,65260.81,2015_81
2015,82,35308.13,33751.84,69059.97,2015_82
2015,83,37483.21,34642.4,72125.61,2015_83
2015,84,39803.28,35606.46,75409.74,2015_84
2015,85,42056.35,35507.46,77563.81,2015_85
2015,86,43035.38,34678.4,77713.78,2015_86
2015,87,45250.45,34905.41,80155.86,2015_87
2015,88,45913.48,33148.3,79061.78,2015_88
2015,89,45560.46,30705.12,76265.58,2015_89
2015,90,45983.48,28697.98,74681.46,2015_90
2015,91,43777.41,25870.79,69648.2,2015_91
2015,92,40507.3,22538.56,63045.86,2015_92
2015,93,37832.22,19605.36,57437.58,2015_93
2015,94,33036.06,15975.11,49011.17,2015_94
2015,95,28013.9,12317.85,40331.75,2015_95
2015,96,21972.71,8718.61,30691.32,2015_96
2015,97,18138.58,6572.46,24711.04,2015_97
2015,98,14027.45,4476.31,18503.76,2015_98
2015,99,10312.33,3070.22,13382.55,2015_99
2015,100,7671.24,2057.15,9728.39,2015_100
2015,101,5533.18,1279.09,6812.27,2015_101
2015,102,3711.12,708.05,4419.17,2015_102
2015,103,2275.07,430.03,2705.1,2015_103
2015,104,1424.04,233.02,1657.06,2015_104
2015,105,890.03,110.01,1000.04,2015_105
2015,106,510.02,61.01,571.03,2015_106
2015,107,280.0,33.01,313.01,2015_107
2015,108,142.0,13.0,155.0,2015_108
2015,109,70.0,9.0,79.0,2015_109
2015,0,84.0,6.0,90.0,2015_0
2016,0,10294.31,12867.89,23162.2,2016_0
2016,1,694.02,873.06,1567.08,2016_1
2016,2,474.02,573.04,1047.06,2016_2
2016,3,323.01,468.04,791.05,2016_3
2016,4,298.0,342.02,640.02,2016_4
2016,5,256.0,290.02,546.02,2016_5
2016,6,206.0,282.02,488.02,2016_6
2016,7,240.0,272.02,512.02,2016_7
2016,8,194.0,288.02,482.02,2016_8
2016,9,217.0,245.02,462.02,2016_9
2016,10,189.0,276.02,465.02,2016_10
2016,11,227.0,279.02,506.02,2016_11
2016,12,221.0,313.02,534.02,2016_12
2016,13,258.0,386.02,644.02,2016_13
2016,14,354.02,510.04,864.06,2016_14
2016,15,399.02,771.05,1170.07,2016_15
2016,16,507.02,1073.07,1580.09,2016_16
2016,17,613.02,1443.1,2056.12,2016_17
2016,18,776.02,2040.14,2816.16,2016_18
2016,19,804.02,2386.16,3190.18,2016_19
2016,20,901.02,2602.18,3503.2,2016_20
2016,21,1032.03,3148.22,4180.25,2016_21
2016,22,1108.04,3279.23,4387.27,2016_22
2016,23,1196.04,3526.24,4722.28,2016_23
2016,24,1225.04,3746.26,4971.3,2016_24
2016,25,1380.04,3925.27,5305.31,2016_25
2016,26,1477.04,3794.27,5271.31,2016_26
2016,27,1535.04,3932.27,5467.31,2016_27
