Year,Age,Annual Death Rate,Probability of Death,Number of Deaths,Life Expectancy,ID
1988,104,50.051,40.033,77,1,1988_104
1988,105,52.898,41.833999999999996,48,1,1988_105
1988,106,55.732000000000006,43.586000000000006,29,1,1988_106
1988,107,58.534,45.282,17,1,1988_107
1988,108,61.287000000000006,46.912,10,1,1988_108
1988,109,63.974,48.47,5,1,1988_109
1988,0,66.579,100.0,6,1,1988_0
1989,0,1.0370000000000001,1.027,1027,75,1989_0
1989,1,0.08,0.08,79,74,1989_1
1989,2,0.049,0.049,49,73,1989_2
1989,3,0.039,0.039,39,73,1989_3
1989,4,0.032,0.032,31,72,1989_4
1989,5,0.027,0.027,26,71,1989_5
1989,6,0.024,0.024,24,70,1989_6
1989,7,0.023,0.023,23,69,1989_7
1989,8,0.024,0.024,23,68,1989_8
1989,9,0.023,0.023,23,67,1989_9
1989,10,0.021,0.021,21,66,1989_10
1989,11,0.023,0.023,23,65,1989_11
1989,12,0.026,0.026,26,64,1989_12
1989,13,0.03,0.03,30,63,1989_13
1989,14,0.037,0.037,37,62,1989_14
1989,15,0.053,0.053,52,61,1989_15
1989,16,0.075,0.075,74,60,1989_16
1989,17,0.08800000000000001,0.08800000000000001,87,59,1989_17
1989,18,0.104,0.104,103,58,1989_18
1989,19,0.10200000000000001,0.10200000000000001,100,57,1989_19
1989,20,0.1,0.1,99,56,1989_20
1989,21,0.107,0.107,105,55,1989_21
1989,22,0.108,0.108,106,54,1989_22
1989,23,0.11299999999999999,0.11299999999999999,110,53,1989_23
1989,24,0.11399999999999999,0.11399999999999999,111,52,1989_24
1989,25,0.11800000000000001,0.11800000000000001,115,51,1989_25
1989,26,0.12,0.12,117,50,1989_26
1989,27,0.127,0.127,123,49,1989_27
1989,28,0.133,0.133,129,48,1989_28
1989,29,0.128,0.127,124,48,1989_29
1989,30,0.136,0.136,131,47,1989_30
1989,31,0.147,0.147,142,46,1989_31
1989,32,0.159,0.159,154,45,1989_32
1989,33,0.165,0.165,159,44,1989_33
1989,34,0.16999999999999998,0.16999999999999998,164,43,1989_34
1989,35,0.178,0.178,171,42,1989_35
1989,36,0.187,0.187,180,41,1989_36
1989,37,0.19499999999999998,0.19499999999999998,186,40,1989_37
1989,38,0.216,0.215,206,39,1989_38
1989,39,0.201,0.2,191,38,1989_39
1989,40,0.22399999999999998,0.22399999999999998,213,37,1989_40
1989,41,0.23700000000000002,0.23700000000000002,225,36,1989_41
1989,42,0.251,0.251,238,35,1989_42
1989,43,0.28200000000000003,0.28200000000000003,267,35,1989_43
1989,44,0.28900000000000003,0.28800000000000003,272,34,1989_44
1989,45,0.318,0.318,299,33,1989_45
1989,46,0.35100000000000003,0.35000000000000003,328,32,1989_46
1989,47,0.385,0.384,359,31,1989_47
1989,48,0.43,0.42900000000000005,399,30,1989_48
1989,49,0.43099999999999994,0.43,399,29,1989_49
1989,50,0.49500000000000005,0.494,455,28,1989_50
1989,51,0.5459999999999999,0.544,500,28,1989_51
1989,52,0.603,0.601,549,27,1989_52
1989,53,0.661,0.659,598,26,1989_53
1989,54,0.715,0.713,643,25,1989_54
1989,55,0.791,0.788,706,24,1989_55
1989,56,0.8710000000000001,0.868,771,23,1989_56
1989,57,0.9249999999999999,0.9199999999999999,810,23,1989_57
1989,58,1.079,1.073,936,22,1989_58
1989,59,1.131,1.125,971,21,1989_59
1989,60,1.218,1.2109999999999999,1033,20,1989_60
1989,61,1.362,1.352,1140,19,1989_61
1989,62,1.5010000000000001,1.49,1239,19,1989_62
1989,63,1.611,1.598,1309,18,1989_63
1989,64,1.72,1.706,1375,17,1989_64
1989,65,1.881,1.863,1477,17,1989_65
1989,66,2.001,1.981,1541,16,1989_66
1989,67,2.163,2.1399999999999997,1631,15,1989_67
1989,68,2.439,2.409,1797,15,1989_68
1989,69,2.576,2.543,1851,14,1989_69
1989,70,2.765,2.7279999999999998,1935,13,1989_70
1989,71,2.997,2.952,2037,13,1989_71
1989,72,3.374,3.318,2222,12,1989_72
1989,73,3.6470000000000002,3.581,2319,12,1989_73
1989,74,3.955,3.878,2421,11,1989_74
1989,75,4.249,4.1610000000000005,2497,10,1989_75
1989,76,4.67,4.563,2625,10,1989_76
1989,77,4.951,4.8309999999999995,2652,9,1989_77
1989,78,5.4559999999999995,5.311,2774,9,1989_78
1989,79,5.949,5.777,2858,8,1989_79
1989,80,6.651,6.436999999999999,3000,8,1989_80
1989,81,7.33,7.071,3083,7,1989_81
1989,82,8.008,7.699,3120,7,1989_82
1989,83,8.83,8.457,3163,6,1989_83
1989,84,9.633,9.19,3147,6,1989_84
1989,85,10.491,9.968,3099,6,1989_85
1989,86,11.371,10.759,3012,5,1989_86
1989,87,12.586,11.841,2958,5,1989_87
1989,88,14.023,13.104,2886,5,1989_88
1989,89,15.417,14.313999999999998,2739,4,1989_89
1989,90,16.631999999999998,15.354999999999999,2518,4,1989_90
1989,91,18.317,16.78,2329,4,1989_91
1989,92,19.991999999999997,18.175,2099,3,1989_92
1989,93,22.02,19.836000000000002,1875,3,1989_93
1989,94,23.783,21.255,1611,3,1989_94
1989,95,25.790000000000003,22.845,1363,3,1989_95
1989,96,27.961000000000002,24.531,1129,3,1989_96
1989,97,30.25,26.275,913,2,1989_97
1989,98,32.65,28.067999999999998,719,2,1989_98
1989,99,35.154,29.898999999999997,551,2,1989_99
1989,100,37.751000000000005,31.757,410,2,1989_100
1989,101,40.428999999999995,33.631,296,2,1989_101
1989,102,43.174,35.509,208,2,1989_102
1989,103,45.969,37.378,141,2,1989_103
1989,104,48.797000000000004,39.226,93,1,1989_104
1989,105,51.639,41.042,59,1,1989_105
1989,106,54.476,42.814,36,1,1989_106
1989,107,57.29,44.534,22,1,1989_107
1989,108,60.063,46.190999999999995,12,1,1989_108
1989,109,62.778,47.78,7,1,1989_109
1989,0,65.417,100.0,8,1,1989_0
1990,0,0.976,0.968,968,75,1990_0
1990,1,0.074,0.074,73,75,1990_1
1990,2,0.047,0.047,46,74,1990_2
1990,3,0.036000000000000004,0.036000000000000004,35,73,1990_3
1990,4,0.03,0.03,29,72,1990_4
1990,5,0.026,0.026,26,71,1990_5
1990,6,0.024,0.024,24,70,1990_6
1990,7,0.021,0.021,21,69,1990_7
1990,8,0.02,0.02,20,68,1990_8
1990,9,0.02,0.02,19,67,1990_9
1990,10,0.019,0.019,19,66,1990_10
1990,11,0.019,0.019,19,65,1990_11
1990,12,0.023,0.023,23,64,1990_12
1990,13,0.029,0.029,28,63,1990_13
1990,14,0.04,0.04,39,62,1990_14
1990,15,0.053,0.053,52,61,1990_15
1990,16,0.076,0.076,75,60,1990_16
1990,17,0.093,0.093,92,59,1990_17
1990,18,0.11100000000000002,0.11100000000000002,109,58,1990_18
1990,19,0.105,0.105,103,57,1990_19
1990,20,0.104,0.104,102,56,1990_20
1990,21,0.109,0.109,107,55,1990_21
1990,22,0.11199999999999999,0.11199999999999999,110,54,1990_22
1990,23,0.11399999999999999,0.11399999999999999,111,53,1990_23
1990,24,0.11,0.11,108,52,1990_24
1990,25,0.117,0.117,115,51,1990_25
1990,26,0.11900000000000001,0.11900000000000001,116,51,1990_26
1990,27,0.125,0.125,122,50,1990_27
1990,28,0.131,0.131,128,49,1990_28
1990,29,0.13,0.13,126,48,1990_29
1990,30,0.13999999999999999,0.13999999999999999,136,47,1990_30
1990,31,0.145,0.145,140,46,1990_31
1990,32,0.154,0.154,149,45,1990_32
1990,33,0.161,0.161,156,44,1990_33
1990,34,0.165,0.165,159,43,1990_34
1990,35,0.179,0.178,172,42,1990_35
1990,36,0.187,0.187,179,41,1990_36
1990,37,0.196,0.196,188,40,1990_37
1990,38,0.215,0.215,206,39,1990_38
1990,39,0.20400000000000001,0.20400000000000001,195,38,1990_39
1990,40,0.22100000000000003,0.22100000000000003,211,38,1990_40
1990,41,0.234,0.234,222,37,1990_41
1990,42,0.256,0.255,242,36,1990_42
1990,43,0.262,0.262,248,35,1990_43
1990,44,0.28400000000000003,0.28400000000000003,268,34,1990_44
1990,45,0.313,0.312,294,33,1990_45
1990,46,0.348,0.348,327,32,1990_46
1990,47,0.372,0.371,347,31,1990_47
1990,48,0.42900000000000005,0.428,399,30,1990_48
1990,49,0.428,0.42700000000000005,396,29,1990_49
1990,50,0.485,0.484,447,29,1990_50
1990,51,0.536,0.5349999999999999,492,28,1990_51
1990,52,0.5930000000000001,0.5910000000000001,541,27,1990_52
1990,53,0.633,0.631,573,26,1990_53
1990,54,0.695,0.692,626,25,1990_54
1990,55,0.79,0.787,706,24,1990_55
1990,56,0.8380000000000001,0.835,743,24,1990_56
1990,57,0.914,0.91,803,23,1990_57
1990,58,1.059,1.053,921,22,1990_58
1990,59,1.0670000000000002,1.061,919,21,1990_59
1990,60,1.22,1.212,1038,20,1990_60
1990,61,1.309,1.3010000000000002,1101,20,1990_61
1990,62,1.486,1.4749999999999999,1232,19,1990_62
1990,63,1.5890000000000002,1.577,1297,18,1990_63
1990,64,1.675,1.661,1345,18,1990_64
1990,65,1.879,1.8610000000000002,1482,17,1990_65
1990,66,2.0060000000000002,1.986,1552,16,1990_66
1990,67,2.1229999999999998,2.101,1609,15,1990_67
1990,68,2.37,2.342,1756,15,1990_68
1990,69,2.487,2.4570000000000003,1799,14,1990_69
1990,70,2.775,2.7369999999999997,1955,13,1990_70
1990,71,2.921,2.879,2000,13,1990_71
1990,72,3.254,3.202,2160,12,1990_72
1990,73,3.5639999999999996,3.5020000000000002,2287,12,1990_73
1990,74,3.8240000000000003,3.752,2365,11,1990_74
1990,75,4.138,4.054,2459,11,1990_75
1990,76,4.6,4.497,2617,10,1990_76
1990,77,4.977,4.856,2699,9,1990_77
1990,78,5.241,5.106999999999999,2701,9,1990_78
1990,79,5.7860000000000005,5.623,2822,8,1990_79
1990,80,6.618,6.406000000000001,3034,8,1990_80
1990,81,7.156999999999999,6.909999999999999,3063,7,1990_81
1990,82,7.840999999999999,7.545,3113,7,1990_82
1990,83,8.603,8.248,3146,7,1990_83
1990,84,9.394,8.973,3141,6,1990_84
1990,85,10.269,9.767000000000001,3112,6,1990_85
1990,86,11.369,10.757,3093,5,1990_86
1990,87,12.336,11.619,2981,5,1990_87
1990,88,13.343,12.508,2836,5,1990_88
1990,89,15.062000000000001,14.007,2779,4,1990_89
1990,90,16.546,15.281,2607,4,1990_90
1990,91,17.754,16.306,2357,4,1990_91
1990,92,19.554,17.812,2155,3,1990_92
1990,93,21.798000000000002,19.656000000000002,1954,3,1990_93
1990,94,23.318,20.883,1668,3,1990_94
1990,95,25.142999999999997,22.335,1411,3,1990_95
1990,96,27.256999999999998,23.988,1177,3,1990_96
1990,97,29.49,25.7,959,2,1990_97
1990,98,31.834,27.462999999999997,761,2,1990_98
1990,99,34.284,29.267,588,2,1990_99
1990,100,36.83,31.102,442,2,1990_100
1990,101,39.46,32.958,323,2,1990_101
1990,102,42.162,34.821000000000005,229,2,1990_102
1990,103,44.919,36.681000000000004,157,2,1990_103
1990,104,47.715999999999994,38.525,104,1,1990_104
1990,105,50.534,40.341,67,1,1990_105
1990,106,53.356,42.119,42,1,1990_106
1990,107,56.162,43.849,25,1,1990_107
1990,108,58.935,45.521,15,1,1990_108
1990,109,61.657,47.128,8,1,1990_109
1990,0,64.312,100.0,9,1,1990_0
1991,0,0.928,0.9209999999999999,921,75,1991_0
1991,1,0.074,0.074,74,75,1991_1
1991,2,0.048,0.048,48,74,1991_2
1991,3,0.038,0.038,37,73,1991_3
1991,4,0.029,0.029,28,72,1991_4
1991,5,0.026,0.026,26,71,1991_5
1991,6,0.022000000000000002,0.022000000000000002,22,70,1991_6
1991,7,0.02,0.02,19,69,1991_7
1991,8,0.02,0.02,20,68,1991_8
1991,9,0.019,0.019,19,67,1991_9
1991,10,0.02,0.02,20,66,1991_10
1991,11,0.021,0.021,21,65,1991_11
1991,12,0.022000000000000002,0.022000000000000002,22,64,1991_12
1991,13,0.027999999999999997,0.027999999999999997,28,63,1991_13
1991,14,0.039,0.039,38,62,1991_14
1991,15,0.052,0.052,52,61,1991_15
1991,16,0.077,0.077,76,60,1991_16
1991,17,0.09,0.09,89,59,1991_17
1991,18,0.11100000000000002,0.11100000000000002,109,58,1991_18
1991,19,0.108,0.108,106,57,1991_19
1991,20,0.107,0.107,105,56,1991_20
1991,21,0.11299999999999999,0.11299999999999999,111,55,1991_21
1991,22,0.11199999999999999,0.11199999999999999,110,54,1991_22
1991,23,0.11,0.11,107,53,1991_23
1991,24,0.108,0.107,105,53,1991_24
1991,25,0.11299999999999999,0.11299999999999999,110,52,1991_25
1991,26,0.117,0.117,114,51,1991_26
1991,27,0.125,0.124,121,50,1991_27
1991,28,0.13,0.13,126,49,1991_28
1991,29,0.125,0.125,122,48,1991_29
1991,30,0.13899999999999998,0.13899999999999998,135,47,1991_30
1991,31,0.15,0.15,145,46,1991_31
1991,32,0.15,0.15,145,45,1991_32
1991,33,0.161,0.161,155,44,1991_33
1991,34,0.167,0.167,161,43,1991_34
1991,35,0.17700000000000002,0.17700000000000002,171,42,1991_35
1991,36,0.189,0.188,181,41,1991_36
1991,37,0.197,0.197,189,40,1991_37
1991,38,0.218,0.217,208,39,1991_38
1991,39,0.209,0.209,200,39,1991_39
1991,40,0.22799999999999998,0.22799999999999998,217,38,1991_40
1991,41,0.243,0.243,231,37,1991_41
1991,42,0.257,0.256,244,36,1991_42
1991,43,0.267,0.267,253,35,1991_43
1991,44,0.27899999999999997,0.27899999999999997,263,34,1991_44
1991,45,0.316,0.315,297,33,1991_45
1991,46,0.35100000000000003,0.35100000000000003,329,32,1991_46
1991,47,0.372,0.371,347,31,1991_47
1991,48,0.422,0.42100000000000004,392,30,1991_48
1991,49,0.432,0.43099999999999994,400,30,1991_49
1991,50,0.48,0.479,442,29,1991_50
1991,51,0.529,0.528,485,28,1991_51
1991,52,0.5780000000000001,0.577,528,27,1991_52
1991,53,0.621,0.619,563,26,1991_53
1991,54,0.6709999999999999,0.668,604,25,1991_54
1991,55,0.765,0.762,684,24,1991_55
1991,56,0.835,0.832,741,24,1991_56
1991,57,0.901,0.897,793,23,1991_57
1991,58,1.0370000000000001,1.032,904,22,1991_58
1991,59,1.082,1.076,933,21,1991_59
1991,60,1.189,1.1820000000000002,1013,21,1991_60
1991,61,1.333,1.324,1122,20,1991_61
1991,62,1.4160000000000001,1.406,1176,19,1991_62
1991,63,1.545,1.533,1264,18,1991_63
1991,64,1.677,1.6629999999999998,1350,18,1991_64
1991,65,1.8190000000000002,1.8030000000000002,1439,17,1991_65
1991,66,1.978,1.959,1535,16,1991_66
1991,67,2.1340000000000003,2.111,1623,16,1991_67
1991,68,2.299,2.273,1710,15,1991_68
1991,69,2.489,2.458,1807,14,1991_69
1991,70,2.6870000000000003,2.6519999999999997,1902,14,1991_70
1991,71,2.9899999999999998,2.946,2057,13,1991_71
1991,72,3.152,3.1029999999999998,2102,12,1991_72
1991,73,3.5610000000000004,3.499,2297,12,1991_73
1991,74,3.7800000000000002,3.7089999999999996,2350,11,1991_74
1991,75,4.075,3.993,2436,11,1991_75
1991,76,4.487,4.388,2570,10,1991_76
1991,77,4.885,4.769,2670,9,1991_77
1991,78,5.195,5.063,2700,9,1991_78
1991,79,5.631,5.477,2773,8,1991_79
1991,80,6.514,6.308999999999999,3019,8,1991_80
1991,81,7.116,6.8709999999999996,3081,7,1991_81
1991,82,7.732,7.444000000000001,3108,7,1991_82
1991,83,8.581999999999999,8.229000000000001,3180,7,1991_83
1991,84,9.308,8.894,3154,6,1991_84
1991,85,10.196,9.702,3135,6,1991_85
1991,86,11.132,10.545,3077,5,1991_86
1991,87,12.301,11.588,3025,5,1991_87
1991,88,13.385,12.545,2895,5,1991_88
1991,89,14.688,13.683,2761,4,1991_89
1991,90,16.268,15.045,2621,4,1991_90
1991,91,17.990000000000002,16.506,2443,4,1991_91
1991,92,19.418,17.699,2187,3,1991_92
1991,93,21.299,19.249,1957,3,1991_93
1991,94,23.541999999999998,21.062,1730,3,1991_94
1991,95,25.076999999999998,22.283,1444,3,1991_95
1991,96,27.201999999999998,23.945,1206,3,1991_96
1991,97,29.445,25.666,983,2,1991_97
1991,98,31.802999999999997,27.439999999999998,781,2,1991_98
1991,99,34.266999999999996,29.255,605,2,1991_99
1991,100,36.83,31.102,455,2,1991_100
1991,101,39.478,32.97,332,2,1991_101
1991,102,42.198,34.846,235,2,1991_102
1991,103,44.975,36.718,162,2,1991_103
1991,104,47.792,38.574000000000005,107,1,1991_104
1991,105,50.629999999999995,40.402,69,1,1991_105
1991,106,53.471000000000004,42.191,43,1,1991_106
1991,107,56.297,43.931,26,1,1991_107
1991,108,59.087,45.612,15,1,1991_108
1991,109,61.826,47.227000000000004,8,1,1991_109
1991,0,64.496,100.0,9,1,1991_0
1992,0,0.877,0.8710000000000001,871,75,1992_0
1992,1,0.068,0.068,67,75,1992_1
1992,2,0.046,0.046,46,74,1992_2
1992,3,0.033,0.033,33,73,1992_3
1992,4,0.027,0.027,27,72,1992_4
1992,5,0.024,0.024,24,71,1992_5
1992,6,0.02,0.02,20,70,1992_6
1992,7,0.02,0.02,20,69,1992_7
1992,8,0.019,0.019,19,68,1992_8
1992,9,0.018000000000000002,0.018000000000000002,18,67,1992_9
1992,10,0.018000000000000002,0.018000000000000002,17,66,1992_10
1992,11,0.019,0.019,19,65,1992_11
1992,12,0.022000000000000002,0.022000000000000002,22,64,1992_12
1992,13,0.027,0.027,27,63,1992_13
1992,14,0.037,0.037,37,62,1992_14
1992,15,0.054,0.054,53,61,1992_15
1992,16,0.075,0.075,74,60,1992_16
1992,17,0.08499999999999999,0.08499999999999999,84,59,1992_17
1992,18,0.101,0.101,100,58,1992_18
1992,19,0.101,0.101,99,57,1992_19
1992,20,0.101,0.101,100,57,1992_20
1992,21,0.109,0.109,107,56,1992_21
1992,22,0.106,0.106,104,55,1992_22
1992,23,0.105,0.105,103,54,1992_23
1992,24,0.104,0.104,102,53,1992_24
1992,25,0.108,0.108,105,52,1992_25
1992,26,0.11199999999999999,0.11199999999999999,109,51,1992_26
1992,27,0.11800000000000001,0.11800000000000001,115,50,1992_27
1992,28,0.129,0.129,126,49,1992_28
1992,29,0.125,0.125,122,48,1992_29
1992,30,0.135,0.135,131,47,1992_30
1992,31,0.145,0.14400000000000002,140,46,1992_31
1992,32,0.152,0.152,148,45,1992_32
1992,33,0.163,0.163,158,44,1992_33
1992,34,0.166,0.166,161,43,1992_34
1992,35,0.18,0.18,174,42,1992_35
1992,36,0.188,0.188,181,42,1992_36
1992,37,0.193,0.193,186,41,1992_37
1992,38,0.22300000000000003,0.22300000000000003,214,40,1992_38
1992,39,0.214,0.213,204,39,1992_39
1992,40,0.232,0.231,221,38,1992_40
1992,41,0.251,0.25,239,37,1992_41
1992,42,0.265,0.265,252,36,1992_42
1992,43,0.27899999999999997,0.27899999999999997,264,35,1992_43
1992,44,0.28500000000000003,0.28500000000000003,269,34,1992_44
1992,45,0.303,0.302,285,33,1992_45
1992,46,0.35200000000000004,0.35100000000000003,330,32,1992_46
1992,47,0.369,0.369,345,32,1992_47
1992,48,0.415,0.415,387,31,1992_48
1992,49,0.424,0.42300000000000004,393,30,1992_49
1992,50,0.468,0.46699999999999997,432,29,1992_50
1992,51,0.52,0.519,478,28,1992_51
1992,52,0.5720000000000001,0.571,523,27,1992_52
1992,53,0.618,0.616,561,26,1992_53
1992,54,0.657,0.655,593,25,1992_54
1992,55,0.74,0.738,664,25,1992_55
1992,56,0.8130000000000001,0.8099999999999999,723,24,1992_56
1992,57,0.8710000000000001,0.8670000000000001,768,23,1992_57
1992,58,1.02,1.015,891,22,1992_58
1992,59,1.057,1.051,914,21,1992_59
1992,60,1.1769999999999998,1.17,1006,21,1992_60
1992,61,1.2710000000000001,1.2630000000000001,1074,20,1992_61
1992,62,1.414,1.4040000000000001,1178,19,1992_62
1992,63,1.505,1.493,1236,18,1992_63
1992,64,1.6209999999999998,1.608,1311,18,1992_64
1992,65,1.78,1.764,1415,17,1992_65
1992,66,1.9269999999999998,1.909,1504,16,1992_66
1992,67,2.1149999999999998,2.093,1618,16,1992_67
1992,68,2.3369999999999997,2.31,1748,15,1992_68
1992,69,2.4170000000000003,2.388,1765,14,1992_69
1992,70,2.6550000000000002,2.62,1891,14,1992_70
1992,71,2.911,2.869,2016,13,1992_71
1992,72,3.179,3.1300000000000003,2136,12,1992_72
1992,73,3.417,3.36,2221,12,1992_73
1992,74,3.7539999999999996,3.685,2354,11,1992_74
1992,75,4.018,3.939,2424,11,1992_75
1992,76,4.3389999999999995,4.247,2510,10,1992_76
1992,77,4.761,4.651000000000001,2632,10,1992_77
1992,78,5.117,4.989,2693,9,1992_78
1992,79,5.591,5.439,2789,9,1992_79
1992,80,6.289,6.098,2956,8,1992_80
1992,81,7.01,6.773,3083,8,1992_81
1992,82,7.734000000000001,7.446,3160,7,1992_82
1992,83,8.333,7.9990000000000006,3143,7,1992_83
1992,84,9.193999999999999,8.790000000000001,3177,6,1992_84
1992,85,10.097000000000001,9.612,3169,6,1992_85
1992,86,10.989,10.417,3104,5,1992_86
1992,87,12.021999999999998,11.34,3027,5,1992_87
1992,88,13.245999999999999,12.423,2940,5,1992_88
1992,89,14.488999999999999,13.51,2800,4,1992_89
1992,90,15.728,14.581,2614,4,1992_90
1992,91,17.41,16.016,2452,4,1992_91
1992,92,19.45,17.727,2280,4,1992_92
1992,93,21.096,19.083,2019,3,1992_93
1992,94,23.198,20.787,1780,3,1992_94
1992,95,24.659,21.951999999999998,1489,3,1992_95
1992,96,26.744,23.589,1249,3,1992_96
1992,97,28.945999999999998,25.285999999999998,1023,2,1992_97
1992,98,31.261,27.034999999999997,817,2,1992_98
1992,99,33.682,28.827,636,2,1992_99
1992,100,36.201,30.653000000000002,481,2,1992_100
1992,101,38.807,32.501000000000005,354,2,1992_101
1992,102,41.487,34.359,252,2,1992_102
1992,103,44.226,36.217,175,2,1992_103
1992,104,47.008,38.062000000000005,117,1,1992_104
1992,105,49.816,39.882,76,1,1992_105
1992,106,52.632999999999996,41.667,48,1,1992_106
1992,107,55.43900000000001,43.407000000000004,29,1,1992_107
1992,108,58.216,45.091,17,1,1992_108
1992,109,60.948,46.713,10,1,1992_109
1992,0,63.617000000000004,100.0,11,1,1992_0
1993,0,0.859,0.853,853,75,1993_0
1993,1,0.068,0.068,68,75,1993_1
1993,2,0.047,0.047,47,74,1993_2
1993,3,0.037,0.037,36,73,1993_3
1993,4,0.027999999999999997,0.027999999999999997,28,72,1993_4
1993,5,0.022000000000000002,0.022000000000000002,22,71,1993_5
1993,6,0.023,0.023,23,70,1993_6
1993,7,0.021,0.021,21,69,1993_7
1993,8,0.021,0.021,21,68,1993_8
1993,9,0.018000000000000002,0.018000000000000002,18,67,1993_9
1993,10,0.017,0.017,17,66,1993_10
1993,11,0.019,0.019,18,65,1993_11
1993,12,0.022000000000000002,0.022000000000000002,22,64,1993_12
1993,13,0.03,0.03,29,63,1993_13
1993,14,0.04,0.04,40,62,1993_14
1993,15,0.052,0.052,52,61,1993_15
1993,16,0.076,0.076,75,60,1993_16
1993,17,0.087,0.087,86,59,1993_17
1993,18,0.107,0.106,105,58,1993_18
1993,19,0.107,0.107,105,57,1993_19
1993,20,0.105,0.105,103,56,1993_20
1993,21,0.11199999999999999,0.11199999999999999,110,55,1993_21
1993,22,0.108,0.108,106,54,1993_22
1993,23,0.11,0.11,108,53,1993_23
1993,24,0.105,0.105,103,53,1993_24
1993,25,0.108,0.108,105,52,1993_25
1993,26,0.11100000000000002,0.11100000000000002,108,51,1993_26
1993,27,0.117,0.117,114,50,1993_27
1993,28,0.131,0.131,128,49,1993_28
1993,29,0.131,0.131,127,48,1993_29
1993,30,0.13999999999999999,0.13999999999999999,136,47,1993_30
1993,31,0.151,0.15,146,46,1993_31
1993,32,0.158,0.158,153,45,1993_32
1993,33,0.168,0.167,162,44,1993_33
1993,34,0.172,0.172,166,43,1993_34
1993,35,0.17600000000000002,0.17600000000000002,170,42,1993_35
1993,36,0.19499999999999998,0.19499999999999998,187,41,1993_36
1993,37,0.20600000000000002,0.20600000000000002,198,40,1993_37
1993,38,0.22699999999999998,0.22599999999999998,217,39,1993_38
1993,39,0.22200000000000003,0.22200000000000003,212,39,1993_39
1993,40,0.24,0.24,229,38,1993_40
1993,41,0.258,0.258,246,37,1993_41
1993,42,0.27,0.27,256,36,1993_42
1993,43,0.28900000000000003,0.28900000000000003,273,35,1993_43
1993,44,0.293,0.293,277,34,1993_44
1993,45,0.315,0.315,297,33,1993_45
1993,46,0.337,0.336,316,32,1993_46
1993,47,0.382,0.381,357,31,1993_47
1993,48,0.415,0.414,386,30,1993_48
1993,49,0.42700000000000005,0.426,395,30,1993_49
1993,50,0.471,0.47000000000000003,434,29,1993_50
1993,51,0.528,0.527,485,28,1993_51
1993,52,0.5740000000000001,0.5720000000000001,523,27,1993_52
1993,53,0.629,0.627,570,26,1993_53
1993,54,0.659,0.657,594,25,1993_54
1993,55,0.729,0.7270000000000001,653,24,1993_55
1993,56,0.812,0.8089999999999999,721,24,1993_56
1993,57,0.88,0.876,775,23,1993_57
1993,58,1.016,1.011,886,22,1993_58
1993,59,1.069,1.0630000000000002,923,21,1993_59
